PlayerName,SeasonStartYear,PPG,REB,AST,STL,BLK,TOV,TS%,PerformanceMetric,InflationAdjSalary,Team,Age,position
John Salmons,2010,12.73,3.41,2.45,1.27,0.43,1.37,0.53,37.18,10875544,CHI,30,SG
Eric Gordon,2013,16.98,1.83,3.26,1.07,0.19,2.79,0.52,37.16,18125856,NOH,24,SG
DeAndre Liggins,2017,8.0,7.0,0.0,2.0,0.0,0.0,0.55,37.16,1821669,DAL,28,SG
Blake Griffin,2021,12.25,5.2,3.85,0.7,0.1,1.6,0.49,37.15,35341704,DET,31,PF
Carl Landry,2012,12.46,5.22,0.93,0.32,0.29,1.56,0.58,37.14,5164956,NOH,28,PF
Arron Afflalo,2015,14.55,3.4,1.91,0.6,0.09,1.57,0.53,37.12,9933405,DEN,29,SG
Jonathon Simmons,2018,13.94,3.46,2.48,0.84,0.23,2.12,0.55,37.11,7055331,ORL,28,SG
Aaron Gordon,2016,9.22,6.5,1.64,0.76,0.71,0.85,0.54,37.1,5349575,ORL,20,PF
Derrick Rose,2021,14.2,1.93,4.2,1.2,0.27,1.93,0.52,37.09,14663215,DET,32,PG
Nicolas Batum,2015,9.35,5.86,4.8,1.1,0.56,1.86,0.52,37.08,14727204,POR,26,SF
Raja Bell,2010,12.0,4.2,2.0,0.8,0.4,1.0,0.53,37.07,4078329,CHA,33,SG
Kosta Koufos,2013,8.0,6.94,0.4,0.54,1.27,0.65,0.59,37.07,3806928,DEN,23,C
Channing Frye,2014,11.1,5.07,1.2,0.73,0.77,1.09,0.56,37.06,10665629,PHO,30,PF
Steven Adams,2016,7.95,6.66,0.78,0.53,1.11,1.05,0.62,37.06,3860996,OKC,22,C
Hamidou Diallo,2021,11.62,5.23,1.94,0.79,0.46,1.46,0.54,37.05,5671107,TOT,22,SG
Mikal Bridges,2020,9.14,4.0,1.77,1.4,0.63,1.0,0.62,37.05,5010219,PHO,23,SF
Kyle Anderson,2019,8.05,5.84,2.98,1.26,0.86,1.35,0.57,37.04,10495873,MEM,25,SF
Willie Cauley-Stein,2020,7.88,6.22,1.46,1.1,1.22,0.85,0.57,37.03,4712526,GSW,26,C
DeMarcus Cousins,2021,9.64,7.64,2.4,0.84,0.72,1.56,0.51,37.01,2223664,HOU,30,C
Monte Morris,2019,10.38,2.37,3.62,0.89,0.05,0.63,0.58,37.0,1837295,DEN,23,PG
Nicolas Batum,2021,8.06,4.72,2.21,1.03,0.55,0.79,0.62,36.99,13116613,LAC,32,SF
Courtney Lee,2018,12.01,2.95,2.37,1.05,0.22,1.11,0.56,36.98,14409080,NYK,32,SG
Tim Duncan,2016,8.56,7.33,2.67,0.77,1.28,1.48,0.52,36.97,6938507,SAS,39,C
Eric Bledsoe,2021,12.24,3.44,3.77,0.77,0.34,1.61,0.53,36.97,19767081,NOP,31,SG
Tyson Chandler,2016,7.15,8.73,0.97,0.55,0.67,1.41,0.61,36.97,15263179,PHO,33,C
Trevor Ariza,2019,9.92,5.58,3.35,1.46,0.31,1.5,0.52,36.96,14113187,PHO,33,SF
Amir Johnson,2015,9.25,6.08,1.56,0.59,0.79,1.47,0.6,36.96,14900108,TOR,27,PF
Ed Davis,2016,6.49,7.4,1.09,0.7,0.89,0.79,0.62,36.95,8196096,POR,26,PF
Vince Carter,2011,13.51,3.63,1.61,0.92,0.33,1.06,0.52,36.88,27961050,PHO,34,SG
Markelle Fultz,2020,12.08,3.31,5.13,1.25,0.15,2.04,0.52,36.85,14124586,ORL,21,PG
George Hill,2014,10.28,3.72,3.49,0.99,0.3,1.21,0.56,36.84,9945700,IND,27,PG
Tony Parker,2016,11.9,2.44,5.26,0.75,0.15,1.82,0.55,36.83,17759275,SAS,33,PG
Kyle Anderson,2018,7.91,5.35,2.73,1.55,0.81,1.27,0.58,36.83,10160853,SAS,24,SF
Avery Bradley,2014,14.85,3.77,1.42,1.05,0.18,1.6,0.51,36.82,8939954,BOS,23,SG
Jason Thompson,2012,9.11,6.92,1.23,0.67,0.69,1.06,0.56,36.81,6779006,SAC,25,PF
Evan Turner,2014,13.96,5.04,3.23,0.83,0.09,2.33,0.5,36.79,4075250,TOT,25,SF
Markieff Morris,2019,11.5,5.12,1.76,0.74,0.59,1.38,0.54,36.79,2614279,WAS,29,PF
Shane Battier,2011,8.63,4.76,2.59,0.9,1.2,1.07,0.58,36.78,3938176,HOU,32,SF
Jordan Clarkson,2017,14.7,3.0,2.6,1.07,0.1,2.0,0.53,36.76,13986634,LAL,24,SG
Trey Burke,2020,12.0,1.88,3.75,1.13,0.13,1.13,0.55,36.76,3448189,DAL,27,PG
Dewayne Dedmon,2021,7.06,5.38,0.75,0.56,0.38,0.81,0.73,36.75,5732516,MIA,31,C
Al-Farouq Aminu,2018,9.33,7.61,1.22,1.14,0.58,1.14,0.52,36.72,8180780,POR,27,PF
Elfrid Payton,2020,9.98,4.71,7.18,1.56,0.38,2.13,0.47,36.71,5479173,NYK,25,PG
Jordan Clarkson,2018,13.88,2.68,2.73,0.72,0.07,1.57,0.54,36.7,14698607,TOT,25,SG
Brandon Bass,2014,11.11,5.73,1.06,0.44,0.87,1.24,0.55,36.7,8640326,BOS,28,PF
Taj Gibson,2016,8.59,6.9,1.45,0.64,1.05,1.07,0.56,36.69,11003258,CHI,30,PF
Brandon Bass,2011,11.24,5.58,0.75,0.36,0.68,1.28,0.57,36.68,5579082,ORL,25,PF
Josh McRoberts,2014,8.47,4.78,4.27,0.74,0.59,1.06,0.55,36.66,6595242,CHA,26,PF
Michael Carter-Williams,2016,11.54,5.11,5.2,1.48,0.76,2.83,0.5,36.66,3913872,MIL,24,PG
Kevin Garnett,2015,7.6,5.2,1.6,1.0,0.8,0.2,0.58,36.65,10554243,MIN,38,PF
Fred VanVleet,2019,10.95,2.61,4.8,0.89,0.31,1.28,0.54,36.63,10811804,TOR,24,PG
Emeka Okafor,2013,9.68,8.76,1.18,0.57,0.97,1.35,0.5,36.62,18456860,WAS,30,C
Andrew Bogut,2015,6.3,8.1,2.69,0.58,1.69,1.58,0.56,36.6,14900108,GSW,30,C
Royce O'Neale,2021,6.99,6.83,2.55,0.8,0.45,1.17,0.6,36.6,9597258,UTA,27,SF
Josh Smith,2015,12.37,6.39,3.34,1.05,1.4,2.48,0.47,36.58,8481782,TOT,29,PF
Channing Frye,2012,10.53,5.92,1.38,0.66,1.09,0.98,0.52,36.57,7747435,PHO,28,PF
Eric Gordon,2015,13.41,2.61,3.75,0.82,0.23,2.0,0.54,36.57,19263394,NOP,26,SG
Jeremy Lamb,2021,10.08,3.64,1.47,0.94,0.64,0.61,0.59,36.55,11451274,IND,28,SG
Isaiah Stewart,2021,7.9,6.66,0.87,0.57,1.26,0.99,0.6,36.54,3573975,DET,19,C
Isaiah Thomas,2012,11.52,2.58,4.09,0.82,0.12,1.62,0.57,36.53,984176,SAC,22,PG
Luke Ridnour,2012,12.06,2.66,4.75,1.06,0.3,1.81,0.53,36.51,5164956,MIN,30,SG
Glen Davis,2014,12.11,6.27,1.56,1.02,0.49,1.31,0.48,36.5,9731848,ORL,28,PF
Kent Bazemore,2014,13.13,3.35,3.09,1.35,0.3,2.22,0.54,36.45,2486425,LAL,24,SG
Ed Davis,2019,5.83,8.57,0.75,0.43,0.41,0.79,0.63,36.44,5514554,BRK,29,C
Marcin Gortat,2018,8.41,7.6,1.84,0.49,0.74,1.21,0.55,36.42,15951185,WAS,33,C
Anthony Morrow,2011,13.17,2.97,1.17,0.33,0.12,0.93,0.57,36.41,5250901,NJN,25,SG
Victor Oladipo,2014,13.82,4.11,4.09,1.61,0.46,3.2,0.51,36.39,6188960,ORL,21,PG
Elfrid Payton,2018,11.79,5.26,6.21,1.0,0.32,2.84,0.48,36.37,3527665,PHO,23,PG
Ed Davis,2011,7.71,7.11,0.62,0.6,1.03,0.74,0.58,36.37,2708204,TOR,21,PF
Kris Dunn,2019,11.28,4.07,6.02,1.48,0.46,2.26,0.48,36.35,6186674,CHI,24,PG
Jared Dudley,2011,10.57,3.88,1.32,1.06,0.24,0.94,0.6,36.35,5579082,PHO,25,SF
Shawn Marion,2012,10.63,7.38,2.1,1.06,0.57,1.56,0.49,36.35,11164524,DAL,33,SF
Rajon Rondo,2015,8.27,7.5,10.77,1.68,0.14,3.41,0.42,36.33,11795918,BOS,28,PG
Bryn Forbes,2019,11.79,2.91,2.13,0.55,0.05,0.98,0.59,36.29,3325853,SAS,25,SG
Jabari Parker,2015,12.32,5.52,1.68,1.24,0.2,1.88,0.53,36.28,6397659,MIL,19,PF
Gary Harris,2016,12.26,2.89,1.93,1.28,0.24,1.29,0.57,36.27,2035762,DEN,21,SG
Mike Dunleavy,2014,11.33,4.21,2.27,0.78,0.56,1.32,0.55,36.26,3729637,CHI,33,SF
Corey Brewer,2018,10.11,3.39,1.33,2.11,0.33,0.61,0.56,36.26,3010185,OKC,31,SG
Richaun Holmes,2019,8.17,4.73,0.86,0.6,1.13,0.74,0.65,36.24,5514554,PHO,25,C
Rudy Gay,2018,11.49,5.11,1.28,0.81,0.67,1.37,0.55,36.23,11861423,SAS,31,PF
Marvin Williams,2018,9.54,4.74,1.23,0.72,0.49,0.85,0.6,36.23,16565331,CHO,31,PF
Tyler Johnson,2018,11.71,3.44,2.29,0.83,0.47,1.13,0.55,36.23,22630411,MIA,25,PG
Derrick White,2019,9.9,3.69,3.93,1.0,0.7,1.45,0.56,36.23,2253575,SAS,24,PG
Taj Gibson,2017,10.85,6.22,0.94,0.53,0.83,1.35,0.54,36.22,16935167,TOT,31,PF
Reggie Bullock,2018,11.26,2.48,1.53,0.76,0.21,0.76,0.61,36.22,2939721,DET,26,SF
Ricky Rubio,2012,10.63,4.17,8.2,2.22,0.2,3.2,0.48,36.21,4830680,MIN,21,PG
Rudy Gay,2020,10.84,5.4,1.7,0.52,0.49,1.31,0.55,36.15,16666250,SAS,33,PF
Jae Crowder,2020,9.93,6.16,2.78,1.04,0.31,1.2,0.51,36.15,10641113,MEM,29,SF
Yi Jianlian,2010,11.98,7.15,0.9,0.71,1.0,1.48,0.48,36.13,5506422,NJN,22,PF
Keldon Johnson,2020,9.06,3.35,0.88,0.82,0.12,0.76,0.71,36.11,2354010,SAS,20,SF
Kyle O'Quinn,2018,7.14,6.1,2.05,0.47,1.27,1.3,0.63,36.11,5231528,NYK,27,C
Matt Barnes,2013,10.28,4.58,1.54,1.02,0.79,1.13,0.57,36.09,4124172,LAC,32,SF
Richard Jefferson,2011,11.0,3.83,1.32,0.47,0.42,1.15,0.61,36.09,12184717,SAS,30,SF
Courtney Lee,2010,12.46,3.55,1.7,1.31,0.28,1.07,0.53,36.08,1915509,NJN,24,SG
Justin Holiday,2021,10.5,3.56,1.65,1.03,0.57,0.75,0.57,36.08,6550587,IND,31,SG
Cole Anthony,2021,12.87,4.7,4.09,0.64,0.38,2.26,0.5,36.06,3761907,ORL,20,PG
Josh Richardson,2021,12.12,3.31,2.59,1.03,0.41,1.34,0.54,36.05,12667648,DAL,27,SG
George Hill,2011,11.63,2.62,2.54,0.87,0.28,1.3,0.59,36.05,2738817,SAS,24,PG
Kyle Korver,2017,10.66,2.77,1.0,0.31,0.23,0.83,0.68,36.04,8467583,CLE,35,SG
Jason Kidd,2011,7.88,4.39,8.19,1.68,0.36,2.24,0.5,36.03,13286093,DAL,37,PG
Joe Harris,2018,10.85,3.33,1.64,0.45,0.26,1.17,0.63,36.02,9799071,BRK,26,SG
Carlos Delfino,2010,11.0,5.25,2.69,1.07,0.28,1.59,0.53,36.01,4758050,MIL,27,SF
Courtney Lee,2017,10.84,3.36,2.32,1.05,0.31,0.9,0.56,36.0,14210891,NYK,31,SG
Aaron Gordon,2021,10.16,4.72,2.24,0.68,0.56,1.2,0.56,35.98,17895714,DEN,25,PF
Rashard Lewis,2011,11.72,5.09,1.61,0.91,0.53,1.53,0.54,35.97,27746592,TOT,31,SF
Luguentz Dort,2021,14.02,3.63,1.69,0.87,0.37,1.52,0.51,35.96,1944122,OKC,21,SG
Andrew Bogut,2016,5.36,7.03,2.31,0.47,1.63,1.19,0.62,35.95,14028082,GSW,31,C
Caris LeVert,2018,12.08,3.66,4.21,1.15,0.31,2.15,0.52,35.93,2002303,BRK,23,SF
Jordan Crawford,2011,16.27,2.96,3.92,1.38,0.12,2.62,0.46,35.93,1470830,WAS,22,SG
Kelly Olynyk,2019,9.96,4.75,1.77,0.67,0.47,1.44,0.61,35.93,14654445,MIA,27,PF
Brandon Rush,2012,9.75,3.86,1.35,0.54,0.89,1.05,0.63,35.92,5164956,GSW,26,SF
Darren Collison,2010,12.45,2.53,5.68,1.03,0.05,2.66,0.55,35.89,1850256,NOH,22,PG
Yogi Ferrell,2017,11.33,2.75,4.31,1.11,0.19,1.56,0.54,35.88,1587806,DAL,23,PG
Rudy Gay,2021,11.37,4.81,1.4,0.71,0.63,1.03,0.53,35.87,6423619,SAS,34,PF
RJ Barrett,2020,14.34,4.98,2.55,0.98,0.3,2.21,0.48,35.87,9461557,NYK,19,SG
Jeremy Lin,2014,12.54,2.63,4.14,0.96,0.38,2.48,0.57,35.87,18522546,HOU,25,PG
Joe Johnson,2016,12.25,3.6,3.93,0.75,0.05,1.96,0.54,35.86,13523558,TOT,34,SF
Tiago Splitter,2012,9.31,5.19,1.1,0.36,0.8,1.47,0.65,35.84,5092647,SAS,27,C
Tony Bradley,2021,7.14,5.69,0.88,0.36,0.71,0.79,0.68,35.84,1951358,TOT,23,C
Ivica Zubac,2019,8.9,6.14,1.07,0.24,0.86,1.19,0.6,35.84,7497899,TOT,21,C
Marco Belinelli,2014,11.39,2.83,2.24,0.63,0.09,1.19,0.61,35.8,3572681,SAS,27,SF
Josh Smith,2015,12.0,5.96,2.64,0.91,1.24,2.44,0.5,35.78,8481782,HOU,29,PF
Montrezl Harrell,2017,9.09,3.78,1.1,0.34,0.72,0.76,0.66,35.78,1779864,HOU,23,C
Carlos Delfino,2011,11.53,4.08,2.29,1.55,0.16,1.16,0.52,35.77,4594538,MIL,28,SF
Roy Hibbert,2015,10.55,7.11,1.11,0.24,1.64,1.41,0.5,35.76,19263394,IND,28,C
Vince Carter,2014,11.94,3.51,2.62,0.75,0.43,1.33,0.54,35.74,4863423,DAL,37,SG
Trey Lyles,2018,9.92,4.75,1.25,0.41,0.47,0.84,0.59,35.73,3955982,DEN,22,PF
Rajon Rondo,2018,8.26,4.05,8.2,1.08,0.15,2.32,0.52,35.7,10582997,NOP,31,PG
Wesley Matthews,2019,13.07,2.32,2.27,0.75,0.27,1.32,0.56,35.66,2966954,DAL,32,SF
Ricky Rubio,2013,10.67,4.02,7.33,2.4,0.09,3.02,0.48,35.65,5078594,MIN,22,PG
Mike Conley,2010,11.99,2.39,5.31,1.36,0.15,2.13,0.53,35.64,6678953,MEM,22,PG
Patrick Beverley,2018,12.18,4.09,2.91,1.73,0.45,2.27,0.53,35.64,5911225,LAC,29,SG
Darren Collison,2014,11.39,2.35,3.71,1.16,0.19,1.65,0.57,35.63,5964515,LAC,26,PG
Dorell Wright,2012,10.31,4.56,1.54,0.95,0.43,0.84,0.55,35.62,5301828,GSW,26,SF
Corey Brewer,2014,12.32,2.56,1.67,1.86,0.37,1.3,0.55,35.62,5846206,MIN,27,SF
Richard Hamilton,2011,14.13,2.29,3.11,0.71,0.07,1.6,0.52,35.61,22972693,DET,32,SG
Derrick Favors,2013,9.44,7.09,0.97,0.87,1.69,1.68,0.53,35.61,7624143,UTA,21,PF
Wesley Matthews,2016,12.53,3.05,1.94,1.0,0.22,1.0,0.53,35.6,21079340,DAL,29,SF
Moritz Wagner,2021,11.0,4.91,1.09,0.36,0.82,1.18,0.56,35.6,1885879,ORL,23,C
Trevor Ariza,2012,10.83,5.24,3.29,1.68,0.61,1.85,0.5,35.59,9373054,NOH,26,SF
Amir Johnson,2016,7.3,6.39,1.75,0.66,1.05,1.19,0.6,35.57,14752972,BOS,28,PF
Arron Afflalo,2016,12.8,3.75,2.03,0.35,0.14,1.15,0.53,35.57,15367680,NYK,30,SG
Gorgui Dieng,2021,7.86,4.45,1.32,0.77,0.64,1.0,0.68,35.56,4362390,MEM,31,C
Reggie Bullock,2019,12.14,2.8,2.48,0.55,0.11,1.23,0.57,35.54,4627274,DET,27,SG
Grayson Allen,2021,10.64,3.2,2.16,0.92,0.16,0.96,0.59,35.53,4422040,MEM,25,SG
Corey Maggette,2012,15.0,3.91,1.22,0.72,0.03,1.84,0.52,35.52,14105675,CHA,32,SF
Gary Harris,2019,12.93,2.81,2.23,0.96,0.33,1.19,0.53,35.52,21041705,DEN,24,SG
Denzel Valentine,2018,10.17,5.1,3.17,0.84,0.14,1.29,0.53,35.51,2681731,CHI,24,SG
Josh Huestis,2017,7.0,4.5,1.5,0.0,1.5,0.0,0.61,35.49,1779864,OKC,25,PF
James Wiseman,2021,11.49,5.79,0.67,0.28,0.92,1.54,0.55,35.49,9997289,GSW,19,C
Sean Kilpatrick,2017,13.13,4.0,2.24,0.64,0.09,1.93,0.55,35.48,5775428,BRK,27,SG
Justin Holiday,2018,12.17,4.04,2.13,1.11,0.43,1.29,0.51,35.47,5291498,CHI,28,SG
Rodney Stuckey,2015,12.62,3.49,3.08,0.79,0.14,1.66,0.53,35.46,8691729,IND,28,PG
Danny Green,2013,10.47,3.05,1.76,1.15,0.68,1.18,0.6,35.46,4774522,SAS,25,SG
Victor Oladipo,2020,14.47,3.95,2.95,0.89,0.21,2.47,0.51,35.44,24137328,IND,27,SG
Jon Leuer,2017,10.23,5.36,1.48,0.41,0.35,0.88,0.55,35.43,12698132,DET,27,PF
Alex Poythress,2017,10.67,4.83,0.83,0.5,0.33,0.5,0.55,35.43,941919,PHI,23,PF
Shelvin Mack,2016,12.68,3.79,5.32,0.93,0.11,2.89,0.52,35.41,2991575,UTA,25,PG
Timofey Mozgov,2014,9.39,6.44,0.76,0.33,1.22,1.49,0.58,35.4,5780938,DEN,27,C
Langston Galloway,2015,11.84,4.22,3.33,1.16,0.27,1.36,0.49,35.4,1049289,NYK,23,PG
Marvin Williams,2012,10.16,5.16,1.25,0.82,0.32,0.68,0.54,35.4,10701145,ATL,25,SF
Sean Kilpatrick,2016,13.83,2.17,1.13,0.43,0.09,1.17,0.58,35.4,1205355,BRK,26,SG
Hamidou Diallo,2021,11.15,5.35,1.2,0.5,0.6,1.35,0.55,35.39,5671107,DET,22,SF
Marc Gasol,2020,7.52,6.25,3.34,0.77,0.86,1.34,0.55,35.39,2947918,TOR,35,C
Lonzo Ball,2019,9.89,5.34,5.43,1.47,0.4,2.19,0.49,35.38,10086672,LAL,21,PG
Al-Farouq Aminu,2016,10.23,6.09,1.68,0.88,0.65,1.46,0.53,35.36,9443088,POR,25,SF
Jeff Green,2016,12.19,4.55,1.85,0.75,0.36,1.3,0.52,35.33,18441216,MEM,29,SF
JaMychal Green,2019,8.67,6.54,0.58,0.5,0.33,0.96,0.6,35.32,5514554,LAC,28,PF
Danny Green,2021,9.48,3.77,1.71,1.33,0.81,0.97,0.58,35.31,10905975,PHI,33,SF
Gerald Green,2012,12.9,3.48,1.1,0.9,0.55,1.77,0.57,35.31,4519337,NJN,26,SF
Robin Lopez,2018,11.81,4.53,1.94,0.22,0.83,1.67,0.55,35.3,16883114,CHI,29,C
Trevor Ariza,2021,9.4,4.8,1.83,1.03,0.6,0.7,0.54,35.24,2881021,MIA,35,SF
Jamal Crawford,2011,14.17,1.71,3.17,0.75,0.18,1.91,0.54,35.24,6563626,ATL,30,SG
Ramon Sessions,2012,11.27,3.34,5.53,0.69,0.05,2.2,0.53,35.23,6456196,TOT,25,PG
Patrick Patterson,2013,10.38,4.75,1.14,0.44,0.56,0.86,0.57,35.22,3940552,TOT,23,PF
JaMychal Green,2019,9.83,6.15,0.88,0.8,0.63,1.56,0.58,35.22,5514554,MEM,28,PF
Patrick Beverley,2019,7.64,4.97,3.85,0.86,0.55,1.09,0.56,35.22,14281712,LAC,30,PG
JaMychal Green,2019,9.4,6.29,0.77,0.69,0.52,1.34,0.59,35.22,5514554,TOT,28,PF
Charlie Villanueva,2010,11.94,4.68,0.68,0.62,0.71,0.95,0.53,35.21,9543290,DET,25,PF
Draymond Green,2020,8.02,6.19,6.19,1.37,0.77,2.28,0.49,35.19,25570575,GSW,29,PF
Alex Len,2020,8.72,5.75,1.05,0.5,0.82,0.97,0.59,35.18,4563848,ATL,26,C
Patrick Beverley,2020,7.94,5.22,3.59,1.06,0.49,1.29,0.56,35.17,15325287,LAC,31,PG
Shake Milton,2021,12.97,2.35,3.06,0.62,0.29,1.63,0.55,35.15,2014047,PHI,24,SG
Ty Jerome,2021,10.7,2.76,3.64,0.61,0.18,1.42,0.58,35.14,2631437,OKC,23,SG
Robin Lopez,2017,10.36,6.42,0.99,0.22,1.44,1.12,0.51,35.13,16679325,CHI,28,C
Jameer Nelson,2012,11.86,3.18,5.7,0.67,0.09,2.37,0.52,35.13,11104657,ORL,29,PG
Patrick Beverley,2016,9.86,3.52,3.37,1.32,0.37,1.28,0.55,35.12,7376486,HOU,27,PG
Willie Cauley-Stein,2020,7.22,5.83,1.3,0.91,1.13,0.74,0.59,35.12,4712526,TOT,26,C
Kirk Hinrich,2011,11.06,2.69,4.38,1.17,0.21,1.75,0.55,35.09,10633075,WAS,30,SG
Kyle Kuzma,2020,12.82,4.48,1.31,0.46,0.43,1.49,0.53,35.07,4094355,LAL,24,PF
Wayne Ellington,2019,12.0,2.14,1.54,1.07,0.11,0.93,0.58,35.06,9254549,DET,31,SG
Zaza Pachulia,2012,7.84,7.88,1.36,0.95,0.5,1.4,0.56,35.06,6777391,ATL,27,C
Jared Dudley,2013,10.9,3.1,2.57,0.95,0.1,1.28,0.58,35.04,5393148,PHO,27,SF
Glen Davis,2011,11.73,5.45,1.18,1.0,0.38,1.09,0.5,35.03,8270169,BOS,25,C
Khris Middleton,2014,12.07,3.78,2.06,1.01,0.24,1.5,0.54,35.02,1137841,MIL,22,SF
Dwight Howard,2021,6.99,8.41,0.88,0.43,0.9,1.62,0.61,35.02,2881021,PHI,35,C
Landry Shamet,2019,10.92,2.24,2.32,0.52,0.08,0.76,0.6,35.0,2307992,LAC,21,SG
Evan Turner,2016,10.54,4.9,4.43,0.99,0.35,2.09,0.51,34.99,20154334,BOS,27,SG
DeMarre Carroll,2019,11.1,5.21,1.27,0.46,0.15,1.09,0.55,34.97,8490190,BRK,32,PF
Steve Blake,2014,9.48,3.81,7.59,1.26,0.07,2.63,0.52,34.96,2610746,LAL,33,PG
Damian Jones,2021,6.94,4.53,1.41,0.53,1.0,0.88,0.69,34.95,2156123,SAC,25,C
Devin Harris,2012,11.35,1.78,5.02,1.02,0.21,1.94,0.56,34.94,10975533,UTA,28,PG
Avery Bradley,2015,13.91,3.13,1.75,1.06,0.19,1.42,0.51,34.93,9598571,BOS,24,SG
Drew Gooden,2011,11.31,6.8,1.34,0.6,0.51,1.31,0.49,34.93,8173290,MIL,29,PF
Wilson Chandler,2018,9.97,5.38,2.15,0.58,0.53,1.24,0.54,34.93,15052035,DEN,30,SF
Marcus Thornton,2011,12.78,3.53,1.85,0.88,0.12,1.27,0.53,34.92,9189077,TOT,23,SG
Carl Landry,2011,11.83,4.09,0.57,0.43,0.52,1.17,0.58,34.91,11158165,NOH,27,PF
Isaiah Thomas,2018,15.59,2.12,5.0,0.35,0.06,3.18,0.52,34.88,2386422,LAL,28,PG
Jonathan Isaac,2019,9.6,5.48,1.07,0.79,1.31,1.0,0.54,34.88,6716998,ORL,21,PF
Roy Hibbert,2014,10.75,6.64,1.12,0.36,2.25,1.83,0.5,34.88,18522546,IND,27,C
Gerald Green,2018,12.12,3.24,0.61,0.59,0.37,0.76,0.57,34.87,1778650,HOU,32,SG
Rodney Hood,2019,12.16,2.49,2.04,0.84,0.11,0.8,0.54,34.82,6614689,CLE,26,SG
Frank Kaminsky,2017,11.65,4.48,2.16,0.61,0.45,1.01,0.5,34.8,3444613,CHO,23,C
Jeff Teague,2020,10.86,2.41,5.22,0.75,0.32,1.97,0.56,34.8,3876714,TOT,31,PG
Ryan Anderson,2018,9.35,5.02,0.91,0.36,0.32,0.64,0.59,34.78,24013463,HOU,29,PF
Reggie Jackson,2021,10.67,2.87,3.06,0.61,0.1,1.1,0.58,34.78,11325310,LAC,30,SG
Jordan Clarkson,2015,11.92,3.24,3.49,0.86,0.2,1.63,0.53,34.77,1049289,LAL,22,PG
Timofey Mozgov,2015,8.54,7.77,0.46,0.43,1.17,1.34,0.55,34.76,6146294,DEN,28,C
Rajon Rondo,2019,9.22,5.28,7.98,1.24,0.15,2.76,0.47,34.74,2966954,LAL,32,PG
Trey Burke,2014,12.79,2.97,5.66,0.6,0.09,1.87,0.47,34.71,3168401,UTA,21,PG
Brandon Bass,2015,10.56,4.85,1.27,0.5,0.39,1.01,0.56,34.65,3725027,BOS,29,PF
Kirk Hinrich,2010,10.88,3.51,4.46,1.15,0.32,1.53,0.5,34.64,12234987,CHI,29,SG
Josh Jackson,2021,13.35,4.1,2.31,0.85,0.76,2.29,0.52,34.63,5458822,DET,23,SG
Marvin Williams,2010,10.12,5.14,1.15,0.81,0.57,0.89,0.54,34.62,9125261,ATL,23,SF
Tobias Harris,2013,10.96,5.22,1.25,0.58,0.8,1.2,0.53,34.6,2069446,TOT,20,SF
Terrence Ross,2017,12.46,2.83,1.79,1.42,0.54,1.46,0.54,34.58,12701375,ORL,25,SF
Metta World Peace,2010,10.97,4.3,3.04,1.38,0.27,1.57,0.51,34.58,8594833,LAL,30,SF
Ignas Brazdeikis,2021,11.13,5.13,2.0,0.5,0.38,1.38,0.53,34.58,504542,ORL,22,SF
Malcolm Brogdon,2017,10.23,2.84,4.23,1.12,0.16,1.51,0.56,34.57,1587806,MIL,24,SG
Patrick Patterson,2015,8.0,5.35,1.91,0.74,0.54,0.67,0.57,34.57,7783661,TOR,25,PF
Patrick Beverley,2014,10.23,3.5,2.7,1.38,0.41,1.18,0.54,34.56,1137841,HOU,25,PG
Malik Beasley,2019,11.32,2.47,1.2,0.68,0.12,0.68,0.6,34.55,3160096,DEN,22,SG
Brandan Wright,2015,7.25,4.28,0.55,0.67,1.25,0.45,0.66,34.55,6784515,TOT,27,PF
Tayshaun Prince,2013,11.71,4.64,2.47,0.47,0.29,1.2,0.5,34.49,9182254,DET,32,SF
Monte Morris,2021,10.23,2.04,3.19,0.72,0.28,0.72,0.57,34.48,9214539,DEN,25,PG
Jarrett Allen,2018,8.15,5.39,0.68,0.39,1.22,1.14,0.64,34.47,2391898,BRK,19,C
Jamal Crawford,2016,14.18,1.84,2.32,0.66,0.15,1.43,0.53,34.46,16293443,LAC,35,SG
Ramon Sessions,2014,12.3,2.45,4.1,0.59,0.11,1.78,0.54,34.46,2582152,TOT,27,PG
Kentavious Caldwell-Pope,2019,11.44,2.9,1.34,0.89,0.16,0.79,0.57,34.42,9415673,LAL,25,SG
Reggie Jackson,2020,11.94,2.97,4.06,0.42,0.16,1.65,0.53,34.4,2679925,TOT,29,SG
Kelly Olynyk,2017,9.04,4.81,1.97,0.57,0.39,1.28,0.6,34.32,14524530,BOS,25,C
Mike Dunleavy,2013,10.47,3.88,1.93,0.52,0.47,1.2,0.58,34.31,3806928,MIL,32,SF
Coby White,2020,13.22,3.54,2.69,0.75,0.09,1.68,0.51,34.29,6405219,CHI,19,PG
Will Barton,2015,10.96,4.57,1.93,1.21,0.54,1.57,0.53,34.29,4387253,DEN,24,SG
Ben Wallace,2010,5.52,8.65,1.52,1.25,1.22,0.93,0.53,34.28,2827641,DET,35,C
Myles Turner,2016,10.32,5.53,0.68,0.42,1.43,1.12,0.53,34.28,2926547,IND,19,C
Nerlens Noel,2021,5.06,6.38,0.72,1.09,2.2,1.02,0.64,34.27,9597258,NYK,26,C
